id_orden,fecha_orden,id_vendedor,id_producto,cantidad
42737,21/09/2004,33,4877,2
42738,21/09/2004,8,4286,1
42739,21/09/2004,46,9556,1
42740,21/09/2004,55,9200,3
42741,1/09/2004,50,8842,3
42742,1/09/2004,99,7729,3
42743,1/09/2004,66,5684,1
42744,1/09/2004,76,4304,3
42745,1/09/2004,42,4674,1
42746,1/09/2004,60,2012,3
42747,1/09/2004,46,4647,3
42748,1/09/2004,90,442,1
42749,1/09/2004,93,1314,1
42750,18/09/2004,84,9278,3
42751,9/09/2004,52,5119,2
42752,9/09/2004,98,2126,2
42753,9/09/2004,81,4188,3
42754,12/09/2004,52,7475,2
42755,12/09/2004,74,9580,3
42756,12/09/2004,31,5494,2
42757,12/09/2004,82,8368,2
42758,12/09/2004,79,5589,3
42759,12/09/2004,84,8873,1
42760,12/09/2004,63,5872,2
42761,12/09/2004,88,1333,2
42762,10/09/2004,4,6797,3
42763,10/09/2004,73,3244,3
42764,10/09/2004,85,2706,3
42765,10/09/2004,34,8777,2
42766,10/09/2004,63,7303,1
42767,10/09/2004,51,4872,2
42768,10/09/2004,68,7415,2
42769,13/09/2004,35,8843,2
42770,13/09/2004,66,2314,3
42771,13/09/2004,8,5584,3
42772,12/09/2004,12,966,3
42773,12/09/2004,50,4790,3
42774,12/09/2004,99,5707,3
42775,12/09/2004,91,6685,3
42776,12/09/2004,2,5464,2
42777,12/09/2004,59,5048,1
42778,12/09/2004,54,6221,3
42779,23/09/2004,42,6543,1
42780,23/09/2004,95,4439,2
42781,22/09/2004,61,4938,3
42782,22/09/2004,5,9815,3
42783,22/09/2004,95,4239,1
42784,16/09/2004,69,7060,2
42785,29/09/2004,85,5289,3
42786,29/09/2004,76,4317,1
42787,29/09/2004,76,542,3
42788,29/09/2004,21,4640,3
42789,6/09/2004,54,5831,2
42790,6/09/2004,41,1947,1
42791,6/09/2004,59,2643,1
42792,6/09/2004,7,9039,3
42793,6/09/2004,2,2541,2
42794,6/09/2004,57,5909,1
42795,6/09/2004,67,5211,1
42796,6/09/2004,56,6309,2
42797,6/09/2004,28,5491,3
42798,27/09/2004,30,3611,2
42799,27/09/2004,9,1963,3
42800,27/09/2004,8,1528,2
42801,22/09/2004,51,9568,2
42802,22/09/2004,43,3926,1
42803,22/09/2004,76,6452,1
42804,28/09/2004,1,75,1
42805,28/09/2004,64,7967,2
42806,28/09/2004,22,7008,2
42807,28/09/2004,20,3378,2
42808,28/09/2004,97,4236,3
42809,28/09/2004,22,6096,1
42810,28/09/2004,8,4902,2
42811,22/09/2004,4,2338,1
42812,22/09/2004,75,9025,3
42813,22/09/2004,91,3472,3
42814,22/09/2004,27,7782,1
42815,22/09/2004,93,3114,3
42816,22/09/2004,43,3154,1
42817,22/09/2004,55,4238,1
42818,14/09/2004,73,4895,2
42819,14/09/2004,68,6618,2
42820,14/09/2004,26,6574,1
42821,14/09/2004,58,9868,1
42822,14/09/2004,31,6137,3
42823,14/09/2004,42,9122,1
42824,14/09/2004,41,3930,1
42825,14/09/2004,33,3227,1
42826,1/09/2004,90,7405,2
42827,1/09/2004,84,5885,1
42828,1/09/2004,71,5264,1
42829,1/09/2004,78,720,3
42830,1/09/2004,23,7738,3
42831,1/09/2004,75,8572,1
42832,1/09/2004,36,2218,2
42833,1/09/2004,82,9250,3
42834,24/09/2004,55,6232,3
42835,24/09/2004,89,6759,1
42836,24/09/2004,99,846,3
42837,24/09/2004,60,3116,1
42838,21/09/2004,70,8368,2
42839,21/09/2004,15,4646,2
42840,21/09/2004,44,5131,2
42841,21/09/2004,1,3432,1
42842,7/09/2004,25,7193,2
42843,7/09/2004,21,3222,2
42844,7/09/2004,11,3867,2
42845,7/09/2004,27,9135,1
42846,9/09/2004,95,5878,2
42847,9/09/2004,15,4813,1
42848,9/09/2004,15,7561,2
42849,9/09/2004,24,6648,2
42850,27/09/2004,69,6659,1
42851,27/09/2004,36,6942,3
42852,27/09/2004,63,4995,1
42853,27/09/2004,10,3302,1
42854,22/09/2004,19,10,2
42855,4/09/2004,75,6603,3
42856,4/09/2004,42,4792,1
42857,3/09/2004,41,8280,2
42858,3/09/2004,95,8689,3
42859,3/09/2004,7,8368,2
42860,3/09/2004,86,831,2
42861,3/09/2004,5,4219,2
42862,3/09/2004,61,7751,3
42863,3/09/2004,55,8012,2
42864,13/09/2004,47,1710,3
42865,13/09/2004,24,6937,2
42866,13/09/2004,15,8572,2
42867,13/09/2004,80,2209,2
42868,15/09/2004,81,352,2
42869,14/09/2004,26,4388,1
42870,14/09/2004,100,8277,3
42871,14/09/2004,9,8488,2
42872,19/09/2004,6,1792,3
42873,13/09/2004,49,7522,1
42874,13/09/2004,99,4700,3
42875,19/09/2004,28,9962,1
42876,19/09/2004,81,5765,2
42877,7/09/2004,98,261,2
42878,7/09/2004,37,5072,3
42879,7/09/2004,34,1835,1
42880,7/09/2004,40,5247,1
42881,7/09/2004,73,1368,3
42882,7/09/2004,38,9772,2
42883,2/09/2004,28,6590,1
42884,2/09/2004,37,7791,1
42885,2/09/2004,15,1106,1
42886,2/09/2004,24,4419,1
42887,2/09/2004,43,3514,1
42888,2/09/2004,100,5630,2
42889,2/09/2004,79,7782,1
42890,2/09/2004,35,2058,3
42891,27/09/2004,70,8327,1
42892,11/09/2004,18,5285,3
42893,11/09/2004,29,7271,1
42894,11/09/2004,52,7676,2
42895,11/09/2004,15,3486,2
42896,20/09/2004,7,5658,3
42897,4/09/2004,23,4447,3
42898,4/09/2004,71,6933,2
42899,4/09/2004,39,4234,2
42900,4/09/2004,78,4215,1
42901,4/09/2004,57,5760,3
42902,4/09/2004,35,2254,2
42903,4/09/2004,91,1196,3
42904,4/09/2004,24,4448,3
42905,4/09/2004,90,9573,1
42906,7/09/2004,25,7648,2
42907,7/09/2004,91,9761,1
42908,7/09/2004,94,2986,1
42909,7/09/2004,58,4592,3
42910,7/09/2004,55,9761,3
42911,7/09/2004,75,5138,3
42912,7/09/2004,70,2452,3
42913,7/09/2004,16,415,2
42914,6/09/2004,15,1008,2
42915,6/09/2004,59,1721,2
42916,6/09/2004,8,4147,1
42917,6/09/2004,75,7579,2
42918,14/09/2004,87,8697,2
42919,14/09/2004,22,5304,1
42920,18/09/2004,39,8934,2
42921,18/09/2004,42,2390,1
42922,18/09/2004,41,4223,1
42923,18/09/2004,78,8052,2
42924,18/09/2004,39,8979,1
42925,18/09/2004,59,335,3
42926,25/09/2004,54,3349,1
42927,25/09/2004,74,8839,3
42928,25/09/2004,76,8188,2
42929,30/09/2004,55,8566,2
42930,30/09/2004,15,4898,3
42931,30/09/2004,31,846,2
42932,30/09/2004,74,3133,1
42933,30/09/2004,44,5218,3
42934,19/09/2004,19,5807,2
42935,19/09/2004,77,5004,2
42936,19/09/2004,68,5897,1
42937,19/09/2004,95,6391,3
42938,19/09/2004,80,3466,2
42939,21/09/2004,21,8537,3
42940,21/09/2004,61,1645,3
42941,21/09/2004,91,3736,2
42942,21/09/2004,71,5383,2
42943,21/09/2004,3,374,3
42944,21/09/2004,65,7817,2
42945,18/09/2004,44,8874,2
42946,18/09/2004,20,3216,2
42947,18/09/2004,2,8693,3
42948,18/09/2004,36,4322,2
42949,18/09/2004,29,8357,3
42950,18/09/2004,11,312,2
42951,18/09/2004,35,9440,3
42952,18/09/2004,5,1943,3
42953,18/09/2004,44,8272,2
42954,16/09/2004,7,6589,1
42955,27/09/2004,70,8261,2
42956,27/09/2004,55,4219,3
42957,27/09/2004,86,9619,3
42958,27/09/2004,9,1011,3
42959,27/09/2004,61,6546,2
42960,11/09/2004,12,202,1
42961,11/09/2004,94,3391,1
42962,11/09/2004,24,536,1
42963,11/09/2004,22,5730,2
42964,12/09/2004,98,6360,2
42965,14/09/2004,28,7404,2
42966,14/09/2004,48,57,3
42967,14/09/2004,19,1544,1
42968,16/09/2004,84,2991,3
42969,16/09/2004,11,2432,1
42970,16/09/2004,56,2079,2
42971,16/09/2004,52,5336,1
42972,16/09/2004,90,7486,1
42973,16/09/2004,46,8228,1
42974,16/09/2004,61,6924,2
42975,16/09/2004,26,1415,1
42976,29/09/2004,12,9001,1
42977,29/09/2004,70,3351,3
42978,29/09/2004,29,160,2
42979,29/09/2004,14,125,2
42980,29/09/2004,37,2983,2
42981,29/09/2004,82,4220,2
42982,29/09/2004,5,6044,2
42983,29/09/2004,79,9166,3
42984,29/09/2004,86,2474,2
42985,3/09/2004,51,1116,1
42986,3/09/2004,65,3265,1
42987,3/09/2004,74,5774,1
42988,3/09/2004,14,8607,1
42989,3/09/2004,16,1855,3
42990,3/09/2004,1,4646,2
42991,3/09/2004,13,6665,2
42992,3/09/2004,16,100,3
42993,3/09/2004,6,298,1
42994,10/09/2004,80,1168,3
42995,10/09/2004,63,7480,2
42996,10/09/2004,64,2721,3
42997,10/09/2004,65,3601,3
42998,10/09/2004,43,7179,2
42999,10/09/2004,7,778,1
43000,10/09/2004,93,7246,2
43001,10/09/2004,70,3058,2
43002,10/09/2004,82,8059,2
43003,11/09/2004,37,7509,1
43004,21/09/2004,24,2323,1
43005,29/09/2004,48,7131,1
43006,29/09/2004,46,5279,1
43007,29/09/2004,40,1581,1
43008,29/09/2004,5,5447,1
43009,29/09/2004,37,2901,1
43010,29/09/2004,53,8911,2
43011,29/09/2004,42,8544,3
43012,3/09/2004,9,2128,3
43013,4/09/2004,69,9268,3
43014,4/09/2004,88,6852,3
43015,4/09/2004,61,799,3
43016,4/09/2004,5,5915,3
43017,4/09/2004,37,718,1
43018,26/09/2004,67,4657,2
43019,26/09/2004,18,6798,2
43020,26/09/2004,97,2509,2
43021,26/09/2004,15,536,2
43022,23/09/2004,82,7390,2
43023,23/09/2004,39,8513,1
43024,23/09/2004,68,66,3
43025,23/09/2004,17,9686,3
43026,23/09/2004,15,6633,1
43027,23/09/2004,83,4341,1
43028,23/09/2004,99,8413,2
43029,23/09/2004,52,3741,3
43030,23/09/2004,3,7356,3
43031,4/09/2004,7,5580,2
43032,4/09/2004,92,3315,2
43033,4/09/2004,52,9830,1
43034,4/09/2004,84,6323,2
43035,4/09/2004,27,131,2
43036,4/09/2004,91,9760,3
43037,4/09/2004,19,6089,3
43038,4/09/2004,74,6425,2
43039,21/09/2004,82,5604,2
43040,19/09/2004,40,6735,1
43041,19/09/2004,18,5508,1
43042,19/09/2004,65,891,1
43043,19/09/2004,61,7128,2
43044,22/09/2004,83,1150,2
43045,22/09/2004,6,7236,1
43046,22/09/2004,9,3639,1
43047,22/09/2004,2,734,1
43048,28/09/2004,39,8557,3
43049,28/09/2004,8,26,2
43050,28/09/2004,40,8066,1
43051,28/09/2004,24,8193,2
43052,28/09/2004,40,4684,2
43053,17/09/2004,89,9780,1
43054,17/09/2004,25,9560,2
43055,17/09/2004,18,5513,1
43056,29/09/2004,90,6074,1
43057,29/09/2004,24,3340,2
43058,29/09/2004,39,9826,2
43059,2/09/2004,39,3079,1
43060,7/09/2004,21,4971,2
43061,7/09/2004,69,2575,3
43062,7/09/2004,94,6125,1
43063,7/09/2004,87,1747,2
43064,7/09/2004,5,6997,3
43065,7/09/2004,35,6393,2
43066,7/09/2004,41,9,3
43067,30/09/2004,57,1253,1
43068,30/09/2004,16,9710,1
43069,30/09/2004,92,8568,2
43070,7/09/2004,47,2917,2
43071,7/09/2004,32,1649,3
43072,7/09/2004,76,9706,2
43073,7/09/2004,84,7646,2
43074,7/09/2004,36,6576,3
43075,5/09/2004,2,208,2
43076,5/09/2004,37,5917,1
43077,5/09/2004,79,2742,2
43078,5/09/2004,19,3370,2
43079,5/09/2004,53,6462,1
43080,5/09/2004,13,5774,2
43081,5/09/2004,42,7970,3
43082,5/09/2004,50,6675,2
43083,9/09/2004,59,7479,1
43084,9/09/2004,36,8624,2
43085,9/09/2004,76,7825,2
43086,9/09/2004,46,4516,3
43087,27/09/2004,73,7828,1
43088,27/09/2004,12,9097,1
43089,27/09/2004,74,9437,1
43090,27/09/2004,93,4564,2
43091,27/09/2004,77,5546,1
43092,27/09/2004,8,928,2
43093,27/09/2004,70,8442,3
43094,27/09/2004,22,9622,1
43095,27/09/2004,93,7195,1
43096,17/09/2004,30,9797,1
43097,17/09/2004,83,9417,2
43098,17/09/2004,78,1068,3
43099,17/09/2004,11,5480,3
43100,22/09/2004,28,3878,1
43101,22/09/2004,36,8729,3
43102,22/09/2004,54,6809,2
43103,22/09/2004,17,8779,3
43104,22/09/2004,4,7790,3
43105,22/09/2004,73,5340,3
43106,26/09/2004,23,7206,1
43107,26/09/2004,7,8227,3
43108,26/09/2004,33,4956,3
43109,26/09/2004,14,1315,2
43110,18/09/2004,57,103,2
43111,18/09/2004,78,9260,2
43112,18/09/2004,18,6717,3
43113,8/09/2004,98,1262,1
43114,8/09/2004,39,8420,2
43115,23/09/2004,72,843,2
43116,23/09/2004,76,9,3
43117,23/09/2004,72,3343,2
43118,23/09/2004,50,6714,2
43119,23/09/2004,64,987,1
43120,23/09/2004,62,1452,2
43121,23/09/2004,81,5542,1
43122,4/09/2004,85,2790,3
43123,4/09/2004,46,1371,2
43124,4/09/2004,11,9152,1
43125,4/09/2004,1,5104,3
43126,4/09/2004,44,9233,1
43127,4/09/2004,97,4406,3
43128,4/09/2004,44,9350,2
43129,4/09/2004,37,4707,3
43130,13/09/2004,52,2705,2
43131,11/09/2004,6,5710,1
43132,11/09/2004,34,3920,1
43133,11/09/2004,59,9603,3
43134,11/09/2004,45,9196,1
43135,11/09/2004,69,1762,3
43136,11/09/2004,80,3605,3
43137,11/09/2004,7,5919,1
43138,11/09/2004,59,9432,1
43139,11/09/2004,69,1204,3
43140,17/09/2004,18,3959,1
43141,17/09/2004,90,922,2
43142,17/09/2004,96,7769,2
43143,17/09/2004,51,820,3
43144,17/09/2004,7,3616,2
43145,17/09/2004,41,155,3
43146,17/09/2004,72,7771,3
43147,17/09/2004,86,4245,3
43148,17/09/2004,59,731,2
43149,16/09/2004,72,7174,1
43150,16/09/2004,47,1556,3
43151,4/09/2004,72,7017,3
43152,4/09/2004,54,1682,3
43153,4/09/2004,18,4908,3
43154,4/09/2004,44,2436,2
43155,4/09/2004,28,7848,2
43156,4/09/2004,61,2256,3
43157,4/09/2004,69,3588,1
43158,4/09/2004,61,7760,3
43159,4/09/2004,3,6993,3
43160,12/09/2004,100,3538,3
43161,12/09/2004,43,9011,2
43162,12/09/2004,78,8376,1
43163,12/09/2004,43,2220,1
43164,12/09/2004,97,9316,3
43165,12/09/2004,30,908,1
43166,12/09/2004,2,7175,2
43167,2/09/2004,81,5662,2
43168,2/09/2004,74,6296,3
43169,2/09/2004,25,3825,2
43170,2/09/2004,96,7081,1
43171,2/09/2004,4,2545,1
43172,2/09/2004,51,3123,2
43173,2/09/2004,31,7626,2
43174,2/09/2004,95,5369,2
43175,6/09/2004,16,6407,2
43176,6/09/2004,16,3208,3
43177,6/09/2004,34,7043,1
43178,6/09/2004,54,3130,3
43179,30/09/2004,80,8470,1
43180,30/09/2004,46,4903,1
43181,30/09/2004,45,6133,1
43182,30/09/2004,95,3113,3
43183,30/09/2004,98,2901,2
43184,30/09/2004,8,4048,1
43185,9/09/2004,43,3161,2
43186,9/09/2004,71,8619,3
43187,9/09/2004,17,9940,1
43188,9/09/2004,24,6882,3
43189,9/09/2004,23,2207,1
43190,14/09/2004,44,7852,1
43191,7/09/2004,28,4737,3
43192,7/09/2004,81,7142,3
43193,7/09/2004,70,4795,1
43194,7/09/2004,44,8163,3
43195,7/09/2004,86,606,2
43196,7/09/2004,62,2336,2
43197,7/09/2004,87,9220,1
43198,7/09/2004,58,3335,3
43199,9/09/2004,20,227,1
43200,9/09/2004,75,7185,2
43201,9/09/2004,63,867,2
43202,9/09/2004,57,8063,1
43203,9/09/2004,9,7792,2
43204,5/09/2004,96,165,3
43205,5/09/2004,45,9993,3
43206,5/09/2004,15,4552,1
43207,5/09/2004,58,3654,3
43208,5/09/2004,58,4366,1
43209,5/09/2004,50,7842,3
43210,5/09/2004,61,2032,1
43211,5/09/2004,15,7916,3
43212,17/09/2004,87,3052,3
43213,17/09/2004,19,7830,1
43214,17/09/2004,8,2849,2
43215,14/09/2004,43,3315,3
43216,14/09/2004,59,3556,1
43217,14/09/2004,3,6642,3
43218,14/09/2004,96,3907,1
43219,14/09/2004,12,4996,3
43220,14/09/2004,44,3168,1
43221,14/09/2004,2,5971,2
43222,11/09/2004,51,2029,1
43223,11/09/2004,28,1859,2
43224,11/09/2004,55,1805,3
43225,11/09/2004,74,6195,2
43226,11/09/2004,75,5310,1
43227,11/09/2004,4,9164,2
43228,11/09/2004,6,7511,1
43229,11/09/2004,52,1771,1
43230,11/09/2004,19,5787,3
43231,28/09/2004,41,7964,1
43232,28/09/2004,21,7006,2
43233,28/09/2004,45,7072,1
43234,28/09/2004,32,7821,1
43235,29/09/2004,53,4930,2
43236,29/09/2004,32,1078,1
43237,28/09/2004,37,9845,3
43238,28/09/2004,46,697,1
43239,28/09/2004,50,518,2
43240,28/09/2004,44,28,3
43241,28/09/2004,53,6175,3
43242,28/09/2004,36,3860,2
43243,28/09/2004,61,608,1
43244,28/09/2004,86,8073,3
43245,4/09/2004,12,5743,1
43246,7/09/2004,96,1795,2
43247,7/09/2004,19,9713,2
43248,7/09/2004,8,2390,3
43249,10/09/2004,67,9568,1
43250,10/09/2004,34,3396,2
43251,10/09/2004,71,9932,3
43252,10/09/2004,35,9881,1
43253,25/09/2004,88,3848,2
43254,25/09/2004,70,307,3
43255,25/09/2004,18,7055,1
43256,25/09/2004,70,261,1
43257,25/09/2004,56,5880,1
43258,25/09/2004,77,6344,2
43259,25/09/2004,39,5792,3
43260,25/09/2004,27,5149,3
43261,25/09/2004,38,1818,2
43262,9/09/2004,21,7129,3
43263,9/09/2004,47,3337,3
43264,9/09/2004,75,7989,1
43265,9/09/2004,24,4963,2
43266,9/09/2004,88,904,3
43267,9/09/2004,47,2545,1
43268,26/09/2004,33,1772,3
43269,26/09/2004,66,716,3
43270,26/09/2004,84,5236,2
43271,26/09/2004,1,6848,1
43272,26/09/2004,83,5488,3
43273,26/09/2004,90,6704,3
43274,26/09/2004,9,51,2
43275,26/09/2004,69,4254,3
43276,6/09/2004,43,9046,3
43277,6/09/2004,52,5866,3
43278,6/09/2004,64,7961,3
43279,6/09/2004,27,1160,2
43280,6/09/2004,53,8010,2
43281,6/09/2004,43,5021,3
43282,6/09/2004,55,4568,2
43283,6/09/2004,64,7896,3
43284,6/09/2004,64,2244,2
43285,1/09/2004,25,5904,2
43286,1/09/2004,56,1112,1
43287,1/09/2004,23,638,1
43288,1/09/2004,63,7748,2
43289,1/09/2004,59,2442,3
43290,1/09/2004,29,3977,3
43291,1/09/2004,40,6743,1
43292,21/09/2004,50,2825,1
43293,21/09/2004,59,4509,3
43294,21/09/2004,98,9054,1
43295,21/09/2004,57,7196,1
43296,21/09/2004,32,7148,3
43297,28/09/2004,31,4014,2
43298,28/09/2004,26,5091,2
43299,28/09/2004,52,8167,1
43300,28/09/2004,73,9478,1
43301,28/09/2004,88,9632,2
43302,27/09/2004,31,4276,2
43303,27/09/2004,78,363,3
43304,27/09/2004,96,7006,2
43305,27/09/2004,54,4493,2
43306,27/09/2004,69,7276,1
43307,27/09/2004,31,7357,2
43308,28/09/2004,29,1318,3
43309,28/09/2004,65,8729,2
43310,28/09/2004,50,3643,3
43311,28/09/2004,75,9247,1
43312,23/09/2004,64,5253,1
43313,23/09/2004,19,2056,3
43314,23/09/2004,40,5652,1
43315,23/09/2004,91,6629,1
43316,23/09/2004,83,7290,1
43317,23/09/2004,46,8716,2
43318,9/09/2004,96,2457,2
43319,9/09/2004,23,5225,2
43320,9/09/2004,12,850,3
43321,9/09/2004,59,9720,3
43322,9/09/2004,68,8308,2
43323,9/09/2004,27,4776,2
43324,9/09/2004,88,8257,3
43325,9/09/2004,38,3088,2
43326,28/09/2004,88,837,2
43327,28/09/2004,26,1104,2
43328,28/09/2004,75,1351,1
43329,28/09/2004,77,5527,2
43330,28/09/2004,40,4057,1
43331,28/09/2004,68,7582,3
43332,15/09/2004,90,7194,1
43333,15/09/2004,33,3910,2
43334,15/09/2004,48,9623,3
43335,15/09/2004,36,9061,3
43336,15/09/2004,21,5517,1
43337,6/09/2004,72,1306,1
43338,6/09/2004,63,3630,1
43339,6/09/2004,99,6347,2
43340,6/09/2004,44,2501,1
43341,6/09/2004,42,8788,2
43342,6/09/2004,19,2626,2
43343,6/09/2004,62,3569,3
43344,6/09/2004,49,4133,3
43345,9/09/2004,90,6827,1
43346,9/09/2004,65,5481,2
43347,9/09/2004,10,8012,1
43348,9/09/2004,47,8035,3
43349,9/09/2004,63,5763,3
43350,9/09/2004,62,8149,3
43351,9/09/2004,39,2600,1
43352,29/09/2004,88,820,2
43353,29/09/2004,99,8533,2
43354,6/09/2004,5,9282,2
43355,6/09/2004,12,7373,3
43356,6/09/2004,5,457,2
43357,6/09/2004,15,9925,2
43358,6/09/2004,39,86,3
43359,6/09/2004,66,6935,3
43360,24/09/2004,48,9764,1
43361,24/09/2004,65,7661,3
43362,24/09/2004,36,9564,2
43363,24/09/2004,54,1218,1
43364,24/09/2004,80,9965,3
43365,24/09/2004,66,3828,1
43366,6/09/2004,12,8264,2
43367,6/09/2004,19,924,3
43368,29/09/2004,32,8785,1
43369,29/09/2004,45,7702,2
43370,29/09/2004,58,4289,2
43371,29/09/2004,88,2402,2
43372,29/09/2004,5,6339,1
43373,29/09/2004,69,3294,2
43374,29/09/2004,88,4481,2
43375,29/09/2004,91,6285,2
43376,29/09/2004,44,4261,1
43377,19/09/2004,15,7244,1
43378,19/09/2004,58,9547,3
43379,19/09/2004,13,1699,3
43380,19/09/2004,82,9017,2
43381,26/09/2004,67,4320,1
43382,26/09/2004,95,2045,3
43383,26/09/2004,3,6291,3
43384,26/09/2004,59,6783,3
43385,26/09/2004,16,4285,1
43386,26/09/2004,43,4094,1
43387,18/09/2004,52,4466,2
43388,18/09/2004,43,6282,1
43389,26/09/2004,47,4871,3
43390,20/09/2004,64,9818,1
43391,20/09/2004,14,6617,1
43392,20/09/2004,98,7733,1
43393,20/09/2004,49,245,2
43394,8/09/2004,51,5098,1
43395,8/09/2004,39,4940,2
43396,8/09/2004,48,3520,3
43397,8/09/2004,92,1174,3
43398,8/09/2004,48,1114,3
43399,8/09/2004,66,5630,1
43400,29/09/2004,38,3994,2
43401,29/09/2004,20,427,2
43402,29/09/2004,20,7591,3
43403,29/09/2004,28,5674,2
43404,29/09/2004,16,9952,2
43405,29/09/2004,49,9839,1
43406,2/09/2004,26,7104,2
43407,2/09/2004,68,1324,1
43408,2/09/2004,10,3372,1
43409,2/09/2004,46,424,2
43410,2/09/2004,93,2044,2
43411,17/09/2004,24,7711,1
43412,17/09/2004,50,1938,3
43413,17/09/2004,94,4357,3
43414,17/09/2004,82,5181,1
43415,17/09/2004,74,4851,2
43416,18/09/2004,97,306,2
43417,18/09/2004,9,1941,3
43418,18/09/2004,33,569,1
43419,18/09/2004,67,8031,2
43420,18/09/2004,51,5762,3
43421,18/09/2004,21,8425,3
43422,14/09/2004,88,9262,3
43423,5/09/2004,9,727,1
43424,5/09/2004,21,5990,2
43425,5/09/2004,5,5628,1
43426,5/09/2004,24,267,1
43427,5/09/2004,57,8334,1
43428,5/09/2004,90,9804,1
43429,24/09/2004,41,4313,3
43430,24/09/2004,55,4465,1
43431,24/09/2004,95,7104,3
43432,24/09/2004,3,6639,2
43433,24/09/2004,22,31,2
43434,24/09/2004,55,3748,1
43435,22/09/2004,18,9558,2
43436,22/09/2004,72,3402,2
43437,22/09/2004,72,5523,2
43438,22/09/2004,66,8388,2
43439,22/09/2004,13,4240,3
43440,22/09/2004,49,4130,1
43441,22/09/2004,96,8564,3
43442,22/09/2004,55,8230,1
43443,21/09/2004,45,1667,1
43444,21/09/2004,49,640,1
43445,21/09/2004,95,8152,2
43446,21/09/2004,58,3332,2
43447,11/09/2004,38,4512,2
43448,11/09/2004,30,8194,1
43449,11/09/2004,1,145,2
43450,12/09/2004,12,6603,2
43451,12/09/2004,82,5687,2
43452,12/09/2004,69,6213,1
43453,12/09/2004,48,7527,1
43454,12/09/2004,50,6722,3
43455,12/09/2004,19,4079,3
43456,12/09/2004,74,891,1
43457,12/09/2004,55,1750,2
43458,23/09/2004,72,8208,3
43459,22/09/2004,69,2982,2
43460,22/09/2004,37,1559,3
43461,22/09/2004,90,1604,3
43462,22/09/2004,100,1091,3
43463,22/09/2004,87,2994,3
43464,22/09/2004,50,9942,1
43465,22/09/2004,6,9130,2
43466,30/09/2004,69,5439,2
43467,15/09/2004,13,3474,3
43468,15/09/2004,39,9637,1
43469,15/09/2004,93,5582,3
43470,15/09/2004,1,7680,3
43471,15/09/2004,63,2917,3
43472,15/09/2004,23,6317,2
43473,15/09/2004,88,7399,3
43474,15/09/2004,38,1810,1
43475,15/09/2004,13,4711,1
43476,3/09/2004,15,7049,1
43477,4/09/2004,73,5406,3
43478,4/09/2004,100,6033,3
43479,4/09/2004,51,8367,2
43480,4/09/2004,98,9383,2
43481,4/09/2004,42,5001,3
43482,4/09/2004,99,2511,3
43483,19/09/2004,37,6235,2
43484,19/09/2004,24,4091,1
43485,19/09/2004,73,5997,2
43486,19/09/2004,97,4785,2
43487,17/09/2004,68,4319,2
43488,17/09/2004,5,2916,3
43489,17/09/2004,95,4250,3
43490,17/09/2004,21,8603,1
43491,17/09/2004,19,4617,3
43492,17/09/2004,22,6564,3
43493,17/09/2004,75,5046,3
43494,23/09/2004,25,5043,2
43495,23/09/2004,45,4215,3
43496,23/09/2004,82,5080,1
43497,23/09/2004,76,4136,3
43498,23/09/2004,95,4623,3
43499,23/09/2004,21,1697,1
43500,23/09/2004,71,6624,2
43501,23/09/2004,43,6536,3
43502,23/09/2004,90,5740,1
43503,26/09/2004,89,2326,3
43504,26/09/2004,4,2723,3
43505,26/09/2004,20,9040,1
43506,27/09/2004,18,1076,2
43507,27/09/2004,18,2890,2
43508,27/09/2004,63,4652,3
43509,27/09/2004,27,6020,3
43510,21/09/2004,49,3732,3
43511,21/09/2004,69,2954,3
43512,21/09/2004,59,8067,1
43513,21/09/2004,8,3812,1
43514,14/09/2004,66,3508,1
43515,14/09/2004,18,7525,1
43516,14/09/2004,78,7412,3
43517,14/09/2004,68,5981,3
43518,14/09/2004,25,2190,3
43519,14/09/2004,16,4644,3
43520,14/09/2004,36,5895,1
43521,19/09/2004,78,6098,1
43522,19/09/2004,38,4143,3
43523,19/09/2004,74,1582,1
43524,19/09/2004,10,493,2
43525,19/09/2004,33,3677,2
43526,19/09/2004,100,1531,2
43527,19/09/2004,61,2307,2
43528,17/09/2004,82,7581,1
43529,17/09/2004,21,1481,3
43530,17/09/2004,38,2112,2
43531,20/09/2004,38,691,2
43532,20/09/2004,8,9587,3
43533,20/09/2004,56,7279,2
43534,18/09/2004,50,4254,3
43535,18/09/2004,98,1371,2
43536,18/09/2004,9,4725,2
43537,18/09/2004,31,823,1
43538,18/09/2004,62,3508,3
43539,18/09/2004,24,3299,1
43540,4/09/2004,29,904,3
43541,4/09/2004,64,1443,3
43542,4/09/2004,25,194,1
43543,4/09/2004,21,2859,3
43544,27/09/2004,94,8998,3
43545,27/09/2004,35,1094,1
43546,27/09/2004,59,9063,1
43547,27/09/2004,61,9036,2
43548,27/09/2004,85,6141,3
43549,13/09/2004,41,737,3
43550,13/09/2004,20,2171,1
43551,13/09/2004,39,2704,1
43552,13/09/2004,67,9062,2
43553,13/09/2004,5,765,3
43554,13/09/2004,17,6280,2
43555,13/09/2004,94,9036,2
43556,12/09/2004,55,1992,1
43557,12/09/2004,38,6008,1
43558,12/09/2004,4,3520,2
43559,15/09/2004,53,9309,1
43560,15/09/2004,36,6326,1
43561,15/09/2004,19,2112,3
43562,15/09/2004,73,1639,2
